block_label,metric_name,n,mean,median,std,t_stat,p_value
leakage_daily,CAR_ANN_1_1,125,0.00035624323906996213,0.0017347096943052254,0.03605590663396419,0.11046513226972533,0.9122190902304981
leakage_daily,CAR_CREATE_1_1,124,0.002173359413271701,0.0037749083944512707,0.03731927598461233,0.6484988129900904,0.5178712560525042
leakage_daily,RUNUP_PRE_30_5,124,0.018075594691668428,0.01765002735433061,0.09633877717722504,2.0893072324572324,0.038741205087255925
leakage_daily,CAR_PRE_ANNOUNCEMENT,124,0.022940052619101054,0.02064875502047747,0.09716245359691413,2.6290980255388052,0.009653393433829954
leakage_daily,DIFF_CAR_ANN_MINUS_CREATE_1_1,124,-0.0018438912125684926,0.0,0.0309216972859208,-0.6640225267937503,0.5079187070793545
